DateTime,Time_S,Volt1_V,Volt2_V,Curr1_A,Curr2_A
19-Sep-2021 13:35:18,22,6.998716,6.986214,0.413489,-0.002223094
DateTime,Time_S,Volt1_V,Volt2_V,Curr1_A,Curr2_A
19-Sep-2021 13:35:23,27,6.998642,6.986302,0.4091914,-0.002225686
DateTime,Time_S,Volt1_V,Volt2_V,Curr1_A,Curr2_A
19-Sep-2021 13:35:27,31,6.998614,6.986206,0.3999586,-0.00221402
DateTime,Time_S,Volt1_V,Volt2_V,Curr1_A,Curr2_A
19-Sep-2021 13:35:32,36,6.998656,6.986242,0.4115016,-0.002223193
DateTime,Time_S,Volt1_V,Volt2_V,Curr1_A,Curr2_A
19-Sep-2021 13:35:36,40,6.998634,6.986292,0.4170136,-0.002212225
DateTime,Time_S,Volt1_V,Volt2_V,Curr1_A,Curr2_A
19-Sep-2021 13:35:41,45,6.998691,6.98632,0.4082425,-0.002224191
DateTime,Time_S,Volt1_V,Volt2_V,Curr1_A,Curr2_A
19-Sep-2021 13:35:45,49,6.998692,6.986256,0.4091142,-0.002209134
DateTime,Time_S,Volt1_V,Volt2_V,Curr1_A,Curr2_A
19-Sep-2021 13:35:50,54,6.99878,6.986282,0.4046978,-0.002247423
DateTime,Time_S,Volt1_V,Volt2_V,Curr1_A,Curr2_A
19-Sep-2021 13:35:54,58,6.998738,6.986313,0.4755325,-0.002224191
DateTime,Time_S,Volt1_V,Volt2_V,Curr1_A,Curr2_A
19-Sep-2021 13:36:02,63,6.99874,6.986269,0.4673633,-0.00220724
DateTime,Time_S,Volt1_V,Volt2_V,Curr1_A,Curr2_A
22-Sep-2021 21:18:23,4,6.998627,6.985388,0.4204645,-0.002368372
DateTime,Time_S,Volt1_V,Volt2_V,Curr1_A,Curr2_A
22-Sep-2021 21:18:27,9,6.998465,6.985098,0.2495674,-0.002357703
DateTime,Time_S,Volt1_V,Volt2_V,Curr1_A,Curr2_A
22-Sep-2021 21:18:32,13,6.998423,6.984957,0.421774,-0.002357803
DateTime,Time_S,Volt1_V,Volt2_V,Curr1_A,Curr2_A
22-Sep-2021 21:18:36,18,6.998296,6.985009,0.4206908,-0.002343644
DateTime,Time_S,Volt1_V,Volt2_V,Curr1_A,Curr2_A
22-Sep-2021 21:18:41,22,6.99846,6.984855,0.2498206,-0.002347931
DateTime,Time_S,Volt1_V,Volt2_V,Curr1_A,Curr2_A
22-Sep-2021 21:18:45,27,6.998356,6.98495,0.4298375,-0.002356108
DateTime,Time_S,Volt1_V,Volt2_V,Curr1_A,Curr2_A
22-Sep-2021 21:18:50,31,6.998409,6.984966,0.4276169,-0.002339057
DateTime,Time_S,Volt1_V,Volt2_V,Curr1_A,Curr2_A
22-Sep-2021 21:18:55,36,6.998407,6.984827,0.4246111,-0.002350324
DateTime,Time_S,Volt1_V,Volt2_V,Curr1_A,Curr2_A
22-Sep-2021 21:18:59,41,6.998555,6.984959,0.4214934,-0.002371164
DateTime,Time_S,Volt1_V,Volt2_V,Curr1_A,Curr2_A
22-Sep-2021 21:19:04,45,6.998571,6.984885,0.2501658,-0.00234833
DateTime,Time_S,Volt1_V,Volt2_V,Curr1_A,Curr2_A
22-Sep-2021 21:19:08,50,6.998417,6.984839,0.4272687,-0.002347732
DateTime,Time_S,Volt1_V,Volt2_V,Curr1_A,Curr2_A
22-Sep-2021 21:19:13,54,6.99844,6.984715,0.2500192,-0.002342647
DateTime,Time_S,Volt1_V,Volt2_V,Curr1_A,Curr2_A
22-Sep-2021 21:19:17,59,6.998545,6.984808,0.4243347,-0.002383229
DateTime,Time_S,Volt1_V,Volt2_V,Curr1_A,Curr2_A
22-Sep-2021 21:19:22,64,6.99838,6.984791,0.2500979,-0.002382332
DateTime,Time_S,Volt1_V,Volt2_V,Curr1_A,Curr2_A
22-Sep-2021 21:19:27,68,6.998412,6.984817,0.4303416,-0.002335767
DateTime,Time_S,Volt1_V,Volt2_V,Curr1_A,Curr2_A
22-Sep-2021 21:19:31,73,6.998528,6.984814,0.4314944,-0.002332277
DateTime,Time_S,Volt1_V,Volt2_V,Curr1_A,Curr2_A
22-Sep-2021 21:19:36,77,6.99853,6.984905,0.4202341,-0.002375053
DateTime,Time_S,Volt1_V,Volt2_V,Curr1_A,Curr2_A
22-Sep-2021 21:19:40,82,6.998442,6.984931,0.4261669,-0.002341749
DateTime,Time_S,Volt1_V,Volt2_V,Curr1_A,Curr2_A
22-Sep-2021 21:19:45,86,6.99841,6.984943,0.4259426,-0.002341051
DateTime,Time_S,Volt1_V,Volt2_V,Curr1_A,Curr2_A
22-Sep-2021 21:19:49,91,6.998437,6.984924,0.4201082,-0.002332875
DateTime,Time_S,Volt1_V,Volt2_V,Curr1_A,Curr2_A
22-Sep-2021 21:19:54,95,6.998654,6.984922,0.2503457,-0.002377446
DateTime,Time_S,Volt1_V,Volt2_V,Curr1_A,Curr2_A
22-Sep-2021 21:19:59,100,6.998452,6.984825,0.4302834,-0.002349028
DateTime,Time_S,Volt1_V,Volt2_V,Curr1_A,Curr2_A
22-Sep-2021 21:20:07,105,6.998573,6.984787,0.4220991,-0.00235202
DateTime,Time_S,Volt1_V,Volt2_V,Curr1_A,Curr2_A
22-Sep-2021 21:20:08,110,0.0001528206,-0.01155313,0.0002086786,-0.002364882
DateTime,Time_S,Volt1_V,Volt2_V,Curr1_A,Curr2_A
22-Sep-2021 21:20:13,114,0.0002116469,-0.0116104,0.0002024245,-0.002357404
