Stock	Date	Original Price	ARIMA Prediction	GARCH Prediction	Final Prediction
MSFT	2021-01-06	212.25	90.10624316109893	181.46511245229289	126.85136014058735
MSFT	2021-01-07	218.2899932861328	90.58922652315192	186.085423741087	130.77839722378604
MSFT	2021-01-08	219.6199951171875	89.93367345719143	179.88234903413252	125.50412106101287
MSFT	2021-01-11	217.49000549316406	90.84941588540943	185.7182392611642	130.89522385620256
MSFT	2021-01-12	214.92999267578125	91.1897134494725	188.2975326660078	133.2102316532712
MSFT	2021-01-13	216.33999633789062	91.38563070401547	189.2620573720819	134.1802428258996
MSFT	2021-01-14	213.02000427246094	91.26212374122737	186.22540779789335	131.84892951864902
MSFT	2021-01-15	212.64999389648438	91.92816116196875	192.66130688429743	137.40109005093015
MSFT	2021-01-19	216.44000244140625	91.58972514864037	192.01434872779407	136.43554893181016
MSFT	2021-01-20	224.33999633789062	91.6390942134548	196.89967400933983	139.98222367357724
MSFT	2021-01-21	224.97000122070312	92.14159358971627	193.03304650425213	137.98582903474204
MSFT	2021-01-22	225.9499969482422	93.1610708050206	192.5984908943992	139.19846777931144
MSFT	2021-01-25	229.52999877929688	93.33300824511433	192.13516485101144	139.1198896379849
MSFT	2021-01-26	232.3300018310547	93.75378824590429	197.21994604997764	143.44544558075853
MSFT	2021-01-27	232.89999389648438	95.01438039442324	203.8288737633582	150.2457336240943
MSFT	2021-01-28	238.92999267578125	97.36318244656492	202.71776298192495	153.12061657829886
MSFT	2021-01-29	231.9600067138672	97.35878905694858	192.9695945621243	145.75086843267212
MSFT	2021-02-01	239.64999389648438	96.39316035003549	188.3170287881129	140.82602336810422
MSFT	2021-02-02	239.50999450683594	98.25993767975795	184.83088835374156	140.89582956472327
MSFT	2021-02-03	243.0	96.570078394822	189.0564342023791	141.63844481351205
MSFT	2021-02-04	242.00999450683594	94.53468101410007	187.52941909215775	137.53324014020856
MSFT	2021-02-05	242.1999969482422	95.73294335892244	191.29090360195562	142.07014822909593
MSFT	2021-02-08	242.47000122070312	98.16736346896292	188.2992751034644	143.40453262448267
MSFT	2021-02-09	243.77000427246094	97.86163458289936	195.09463740285764	148.11699781719236
MSFT	2021-02-10	242.82000732421875	95.34211164789544	191.12776375301226	141.3694759783015
MSFT	2021-02-11	244.49000549316406	96.93870068925195	187.32206703595125	140.87477617316873
MSFT	2021-02-12	244.99000549316406	94.57126056495134	184.29555381187942	135.21383759336706
MSFT	2021-02-16	243.6999969482422	94.947431318479	179.69481120888676	132.36277388224255
MSFT	2021-02-17	244.1999969482422	93.31421174119401	182.07033610248786	131.80566873030142
MSFT	2021-02-18	243.7899932861328	94.26144355809102	180.09913513584934	131.70213549507284
MSFT	2021-02-19	240.97000122070312	94.8315671431038	184.50171928967083	135.73768820258798
MSFT	2021-02-22	234.50999450683594	93.75232181470693	182.1287629673081	132.46699151233423
MSFT	2021-02-23	233.27000427246094	94.1974703435306	186.22207055925455	136.08726764489518
MSFT	2021-02-24	234.5500030517578	96.79651116991573	186.85518745439364	140.31754147413656
MSFT	2021-02-25	228.99000549316406	96.65073880103773	179.81418468373028	134.82680077196466
MSFT	2021-02-26	232.3800048828125	94.14888882121512	179.99274450712593	131.4671659708197
MSFT	2021-03-01	236.94000244140625	93.80707309706962	178.84840597221748	130.15706971874226
MSFT	2021-03-02	233.8699951171875	95.0463669367743	176.36473718098304	130.04521581492992
MSFT	2021-03-03	227.55999755859375	96.14338188248487	180.73476687566088	134.80568296320493
MSFT	2021-03-04	226.72999572753906	94.30561229457909	182.57237552898528	133.57331635068724
MSFT	2021-03-05	231.60000610351562	94.91616898085437	178.3013530997872	131.2931121930483
MSFT	2021-03-08	227.38999938964844	96.39978458740946	175.29896078027278	131.09994459104402
MSFT	2021-03-09	233.77999877929688	94.71273049144607	179.55063588934618	131.9296492768818
MSFT	2021-03-10	232.4199981689453	92.3385026010622	176.24184684579788	126.25220328913103
MSFT	2021-03-11	237.1300048828125	89.93048362366623	174.84344935245704	121.98414820192855
MSFT	2021-03-12	235.75	88.06669338298556	163.95154473493835	112.01451593111709
MSFT	2021-03-15	234.80999755859375	88.81129433836672	159.14816726940163	109.65209771945482
MSFT	2021-03-16	237.7100067138672	88.45937463171916	161.96392822355736	111.14994943334347
MSFT	2021-03-17	237.0399932861328	87.81160907923129	158.790287006312	108.1740207014664
MSFT	2021-03-18	230.72000122070312	87.51863525750079	161.90315983044957	109.92664284854102
MSFT	2021-03-19	230.35000610351562	88.03752803986596	158.38918926875752	108.17838131674401
MSFT	2021-03-22	235.99000549316406	87.71418532879598	163.0668927321563	110.96416080194513
MSFT	2021-03-23	237.5800018310547	89.04766624427167	164.7309052692403	113.80064675807645
MSFT	2021-03-24	235.4600067138672	88.16353958767124	164.45336344373376	112.48092556110457
MSFT	2021-03-25	232.33999633789062	88.16122258317486	167.041196394481	114.24791926460519
MSFT	2021-03-26	236.47999572753906	89.1949042038949	168.04737491002348	116.28370998103165
MSFT	2021-03-29	235.24000549316406	89.61303773749127	168.8151407567216	117.36259344931266
MSFT	2021-03-30	231.85000610351562	89.00763457033312	171.07743331220786	118.13187268039758
MSFT	2021-03-31	235.77000427246094	90.25850335412234	171.71455932743794	120.23816805960216
MSFT	2021-04-01	242.35000610351562	89.18886685087946	170.0709181481869	117.67597511375173
MSFT	2021-04-05	249.07000732421875	89.24011403103063	172.26995487810314	119.26602905651265
MSFT	2021-04-06	247.86000061035156	89.32461773794107	169.5221684583985	117.47481468318578
MSFT	2021-04-07	249.89999389648438	91.83939322528778	166.61817442216525	118.71305480065001
MSFT	2021-04-08	253.25	92.25948838565125	170.65834997551408	122.14781072933593
MSFT	2021-04-09	255.85000610351562	91.89775544732535	171.97075480263447	122.60455482748841
MSFT	2021-04-12	255.91000366210938	91.72259701559354	174.91522464706787	124.46609326513381
MSFT	2021-04-13	258.489990234375	92.90158148105618	172.2002097937998	124.10917438879696
MSFT	2021-04-14	255.58999633789062	92.87981465012977	176.5865770319239	127.2407239801527
MSFT	2021-04-15	259.5	91.25698747096322	179.78825766028191	127.28421686277613
MSFT	2021-04-16	260.739990234375	90.25595892260098	185.22981638036407	129.69818068333527
MSFT	2021-04-19	258.739990234375	92.09918299795835	189.1237667614312	135.12913288585727
MSFT	2021-04-20	258.260009765625	92.1294764874688	196.23911809054815	140.259178216593
MSFT	2021-04-21	260.5799865722656	94.0578199602584	201.82877373442483	147.27366455856753
MSFT	2021-04-22	257.1700134277344	92.08638688448998	197.6069677424887	141.17077225945494
MSFT	2021-04-23	261.1499938964844	90.13810991891646	201.184448405168	140.68570041116342
MSFT	2021-04-26	261.54998779296875	91.15325102281773	205.81663124546733	145.54581800566294
MSFT	2021-04-27	261.9700012207031	91.79134142078291	205.32413679956446	146.21395527785495
MSFT	2021-04-28	254.55999755859375	91.47289249021034	210.3950854182603	149.30525942761918
MSFT	2021-04-29	252.50999450683594	90.1270380213733	208.40515974447715	145.7171500816738
MSFT	2021-04-30	252.17999267578125	90.65632800266154	202.74400441243344	142.5913718766119
MSFT	2021-05-03	251.86000061035156	88.9456007617946	202.02203174295875	139.4024191725417
MSFT	2021-05-04	247.7899932861328	88.82410160235911	204.62694705780893	141.0070255754999
MSFT	2021-05-05	246.47000122070312	89.21324703615687	199.18048899175716	137.85522894185942
MSFT	2021-05-06	249.72999572753906	90.19846623156548	194.0761341400461	135.80582203628126
MSFT	2021-05-07	252.4600067138672	90.09002043394706	197.9151260078912	138.32566788604328
MSFT	2021-05-10	247.17999267578125	89.15851105669782	192.26133403272735	132.98475630571693
MSFT	2021-05-11	246.22999572753906	89.35329028162708	190.48587687339887	132.0445357389833
MSFT	2021-05-12	239.0	88.88127868354664	183.81400047986907	126.7465025305513
MSFT	2021-05-13	243.02999877929688	88.81216940024811	184.0438638637998	126.80632729644972
MSFT	2021-05-14	248.14999389648438	86.73482851777864	180.33771639848965	121.34648291505766
MSFT	2021-05-17	245.17999267578125	85.75789884580217	180.56441003572988	120.13052865953925
MSFT	2021-05-18	243.0800018310547	86.2786053565935	185.95268184364747	124.46655400676327
MSFT	2021-05-19	243.1199951171875	85.96550419534118	193.17810195267367	128.83362079285192
MSFT	2021-05-20	246.47999572753906	84.86055247376149	190.35360819710357	125.31817782669961
MSFT	2021-05-21	245.1699981689453	84.92451483326873	198.95634096471667	131.08046182686255
MSFT	2021-05-24	250.77999877929688	84.67824357605947	194.8544108718838	128.00566366922806
MSFT	2021-05-25	251.72000122070312	85.34992861788841	194.1855871290845	128.57817521232735
MSFT	2021-05-26	251.49000549316406	85.74473216278841	196.25091132134568	130.54680081261708
MSFT	2021-05-27	249.30999755859375	84.8321220311038	193.1647542187677	127.12627446013853
MSFT	2021-05-28	249.67999267578125	85.49152451313189	188.23748192249465	124.84647061341767
MSFT	2021-06-01	247.39999389648438	84.74083270160425	185.85272914260057	122.18243423702143
MSFT	2021-06-02	247.3000030517578	84.15819465220571	182.05812680373938	118.86488750239508
MSFT	2021-06-03	245.7100067138672	84.59853726880347	185.2642168345889	121.5910201286992
MSFT	2021-06-04	250.7899932861328	84.54782787964963	176.51078651735097	115.7766043756002
MSFT	2021-06-07	253.80999755859375	85.27206523938966	176.30229874539725	116.63042538655921
MSFT	2021-06-08	252.57000732421875	84.3945689774423	166.99085203981173	109.33375987894526
MSFT	2021-06-09	253.58999633789062	83.98013879039634	165.09244652965927	107.560025052763
MSFT	2021-06-10	257.239990234375	84.55648929408373	164.57802124135793	107.96074747925881
MSFT	2021-06-11	257.8900146484375	84.68109859392555	164.1320306026166	107.82685278513769
MSFT	2021-06-14	259.8900146484375	83.28468419549395	166.49351539093573	107.5745578472822
MSFT	2021-06-15	258.3599853515625	80.81301918516473	170.71402551948873	107.02805642149374
MSFT	2021-06-16	257.3800048828125	80.45355965693776	174.41959092932757	108.86483808091204
MSFT	2021-06-17	260.8999938964844	79.62870658013942	177.98748946085783	109.95278700009966
MSFT	2021-06-18	259.42999267578125	79.99820106973256	181.6855633214419	112.7580986367505
MSFT	2021-06-21	262.6300048828125	79.5967849619483	178.37960458085064	110.15084328725149
MSFT	2021-06-22	265.510009765625	79.5899582370093	174.40404904299967	107.68666902222591
MSFT	2021-06-23	265.2699890136719	78.51837722545149	176.29539716448616	107.38889955874112
MSFT	2021-06-24	266.69000244140625	78.12231837280336	173.08176484221454	104.89952969578023
MSFT	2021-06-25	265.0199890136719	78.59743388922547	176.0141532739122	107.32553476010382
MSFT	2021-06-28	268.7200012207031	78.70238727641949	177.30741601336027	108.25847620498055
MSFT	2021-06-29	271.3999938964844	79.5520172986278	179.6927500237086	110.89931291853954
MSFT	2021-06-30	270.8999938964844	78.79492424681294	177.04475207006453	108.22520161528867
MSFT	2021-07-01	271.6000061035156	78.24362999651099	174.19347139617307	105.73723948098421
MSFT	2021-07-02	277.6499938964844	77.20178448577677	172.32593850535173	103.21078817492655
MSFT	2021-07-06	277.6600036621094	76.63345887939002	177.2982989163839	105.40715704227095
MSFT	2021-07-07	279.92999267578125	77.14197321524095	179.60110156371263	107.48474803949199
MSFT	2021-07-08	277.4200134277344	78.01763323741234	180.85772859737693	109.46541975163308
MSFT	2021-07-09	277.94000244140625	78.17533989624935	182.68691090285174	110.79605919838421
MSFT	2021-07-12	277.32000732421875	78.1401075726826	176.47339820697377	106.97944897254082
MSFT	2021-07-13	280.9800109863281	78.61971786337787	171.6942441185399	104.7211301049851
MSFT	2021-07-14	282.510009765625	78.66786181763344	175.24016815125665	106.94934046383915
MSFT	2021-07-15	281.0299987792969	78.06387373449306	174.15510405141737	105.47108375974977
MSFT	2021-07-16	280.75	78.27873875695114	174.44737684399172	105.93887731113902
MSFT	2021-07-19	277.010009765625	77.68497577421331	177.9184539976834	107.2272416063511
MSFT	2021-07-20	279.32000732421875	77.84721902884256	177.3932764935802	107.13401011120142
MSFT	2021-07-21	281.3999938964844	78.23288850075538	178.0555367278037	108.06671537125911
MSFT	2021-07-22	286.1400146484375	78.75955177653562	175.97210623247565	107.52121697672702
MSFT	2021-07-23	289.6700134277344	78.60437609559474	174.9019472272906	106.65678115350765
MSFT	2021-07-26	289.04998779296875	77.89338409042627	179.63725099709293	108.55356129886128
MSFT	2021-07-27	286.5400085449219	77.31793407276514	176.7354278800412	106.01100704570048
MSFT	2021-07-28	286.2200012207031	77.18615247666456	178.05469777713247	106.62030801063523
MSFT	2021-07-29	286.5	77.79586061564183	185.0789449601843	111.70191223263691
MSFT	2021-07-30	284.9100036621094	78.47089835977063	184.13934382948278	112.09914986716139
MSFT	2021-08-02	284.82000732421875	77.08614827447889	187.44457382170228	112.09760197870985
MSFT	2021-08-03	287.1199951171875	75.64750735710433	186.03722482971665	109.17961986331085
MSFT	2021-08-04	286.510009765625	76.16109830048472	185.02496686800143	109.32277235788226
MSFT	2021-08-05	289.5199890136719	77.11727951809455	184.56960761855842	110.42286031988398
MSFT	2021-08-06	289.4599914550781	77.46140747953874	188.3134486914376	113.16544199900459
MSFT	2021-08-09	288.3299865722656	78.25649981307329	190.55959550023556	115.69067227124377
MSFT	2021-08-10	286.44000244140625	78.23017529353157	187.41666446863994	113.74429176532773
MSFT	2021-08-11	286.95001220703125	77.42828138893357	189.91551755920747	114.07938580282837
MSFT	2021-08-12	289.80999755859375	77.96832134726999	189.7557617329527	114.77842442857059
MSFT	2021-08-13	292.8500061035156	78.14117728835492	186.26998955045403	112.91975924103606
MSFT	2021-08-16	294.6000061035156	78.38141217140408	188.41404896665338	114.570674400483
