03-Aug-2021 20:34:23,464,6.999109,6.988643,0.4893756,0.1041554
DateTime,Time_S,Volt1_V,Volt2_V,Curr1_A,Curr2_A
03-Aug-2021 20:34:30,471,6.999053,6.988704,0.4870543,0.1009043
DateTime,Time_S,Volt1_V,Volt2_V,Curr1_A,Curr2_A
03-Aug-2021 20:34:38,479,6.999054,6.988641,0.4840018,0.1022556
DateTime,Time_S,Volt1_V,Volt2_V,Curr1_A,Curr2_A
03-Aug-2021 20:34:45,486,6.999147,6.988717,0.4825896,0.1005249
DateTime,Time_S,Volt1_V,Volt2_V,Curr1_A,Curr2_A
03-Aug-2021 20:34:52,493,6.999193,6.988576,0.4812813,0.1007278
DateTime,Time_S,Volt1_V,Volt2_V,Curr1_A,Curr2_A
03-Aug-2021 20:34:59,500,6.999305,6.98855,0.4951509,0.1016859
DateTime,Time_S,Volt1_V,Volt2_V,Curr1_A,Curr2_A
03-Aug-2021 20:35:06,507,6.999346,6.988579,0.4913642,0.1052317
DateTime,Time_S,Volt1_V,Volt2_V,Curr1_A,Curr2_A
03-Aug-2021 20:35:13,514,6.999333,6.988679,0.4816824,0.1056276
DateTime,Time_S,Volt1_V,Volt2_V,Curr1_A,Curr2_A
03-Aug-2021 20:35:20,521,6.999356,6.988622,0.483027,0.1051739
DateTime,Time_S,Volt1_V,Volt2_V,Curr1_A,Curr2_A
03-Aug-2021 20:35:27,528,6.999233,6.988705,0.4753758,0.1011042
DateTime,Time_S,Volt1_V,Volt2_V,Curr1_A,Curr2_A
03-Aug-2021 20:35:34,535,6.999143,6.988675,0.4604174,0.1021457
DateTime,Time_S,Volt1_V,Volt2_V,Curr1_A,Curr2_A
03-Aug-2021 20:35:42,543,6.99933,6.988761,0.4813198,0.1024167
DateTime,Time_S,Volt1_V,Volt2_V,Curr1_A,Curr2_A
03-Aug-2021 20:35:49,550,6.999279,6.988638,0.4784828,0.1031837
DateTime,Time_S,Volt1_V,Volt2_V,Curr1_A,Curr2_A
03-Aug-2021 20:35:56,557,6.999328,6.9886,0.4842353,0.1021811
DateTime,Time_S,Volt1_V,Volt2_V,Curr1_A,Curr2_A
03-Aug-2021 20:36:03,564,6.999211,6.988607,0.4763008,0.1028212
DateTime,Time_S,Volt1_V,Volt2_V,Curr1_A,Curr2_A
03-Aug-2021 20:36:10,571,6.999189,6.988523,0.4666974,0.1030051
DateTime,Time_S,Volt1_V,Volt2_V,Curr1_A,Curr2_A
03-Aug-2021 20:36:17,578,6.99916,6.988494,0.4803103,0.1023661
DateTime,Time_S,Volt1_V,Volt2_V,Curr1_A,Curr2_A
03-Aug-2021 20:36:24,585,6.99909,6.988552,0.4826008,0.1008798
DateTime,Time_S,Volt1_V,Volt2_V,Curr1_A,Curr2_A
03-Aug-2021 20:36:31,592,6.999077,6.988528,0.4880924,0.09993712
DateTime,Time_S,Volt1_V,Volt2_V,Curr1_A,Curr2_A
03-Aug-2021 20:36:39,600,6.999282,6.988678,0.485822,0.1021327
